label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,energy_cv,0.1527412319753627
VF19B_can_utt1,VF19B_eng_utt1,energy_cv,0.13098759582988873
VF19B_can_utt1,VF19B_eng_utt2,energy_cv,0.001905159851075311
VF19B_can_utt1,VF19D_can_utt1,energy_cv,0.1684229579832186
VF19B_can_utt1,VF19D_can_utt2,energy_cv,0.09885039792234052
VF19B_can_utt1,VF19D_eng_utt1,energy_cv,0.22656298896947613
VF19B_can_utt1,VF19D_eng_utt2,energy_cv,0.30028170861256065
VF19B_can_utt1,VF21A_can_utt1,energy_cv,0.2661608864173182
VF19B_can_utt1,VF21A_can_utt2,energy_cv,0.1872459285081805
VF19B_can_utt1,VF21A_eng_utt1,energy_cv,0.024226331862607586
VF19B_can_utt1,VF21A_eng_utt2,energy_cv,0.1187906482453438
VF19B_can_utt1,VF21B_can_utt1,energy_cv,0.3532809501215185
VF19B_can_utt1,VF21B_can_utt2,energy_cv,0.2061384949331973
VF19B_can_utt1,VF21B_eng_utt1,energy_cv,0.2732627710330071
VF19B_can_utt1,VF21B_eng_utt2,energy_cv,0.18047568266360903
VF19B_can_utt1,VF21C_can_utt1,energy_cv,0.08452789310494269
VF19B_can_utt1,VF21C_can_utt2,energy_cv,0.020011137906366327
VF19B_can_utt1,VF21C_eng_utt1,energy_cv,0.07778879566298713
VF19B_can_utt1,VF21C_eng_utt2,energy_cv,0.004380513754790982
VF19B_can_utt1,VF21D_can_utt1,energy_cv,0.10021928667544155
VF19B_can_utt1,VF21D_can_utt2,energy_cv,0.09135854411656252
VF19B_can_utt1,VF21D_eng_utt1,energy_cv,0.1995950028014537
VF19B_can_utt1,VF21D_eng_utt2,energy_cv,0.03493573425703489
VF19B_can_utt1,VF23B_can_utt1,energy_cv,0.2293362501102525
VF19B_can_utt1,VF23B_can_utt2,energy_cv,0.030176310819517993
VF19B_can_utt1,VF23B_eng_utt1,energy_cv,0.03831802933520523
VF19B_can_utt1,VF23B_eng_utt2,energy_cv,0.019022815348758937
VF19B_can_utt1,VF23C_can_utt1,energy_cv,0.188906691858494
VF19B_can_utt1,VF23C_can_utt2,energy_cv,0.19768530369589243
VF19B_can_utt1,VF23C_eng_utt1,energy_cv,0.03146071519956328
VF19B_can_utt1,VF23C_eng_utt2,energy_cv,0.01945541727787914
VF19B_can_utt1,VF26A_can_utt1,energy_cv,0.3084818523637015
VF19B_can_utt1,VF26A_can_utt2,energy_cv,0.01703610625634755
VF19B_can_utt1,VF26A_eng_utt1,energy_cv,0.07311766479920467
VF19B_can_utt1,VF26A_eng_utt2,energy_cv,0.20530124426467722
VF19B_can_utt1,VF32A_can_utt1,energy_cv,0.10083874708062901
VF19B_can_utt1,VF32A_can_utt2,energy_cv,0.04041789477025859
VF19B_can_utt1,VF32A_eng_utt1,energy_cv,0.02398283247754429
VF19B_can_utt1,VF32A_eng_utt2,energy_cv,0.04143816064741379
VF19B_can_utt2,VF19B_eng_utt1,energy_cv,0.021753636145473987
VF19B_can_utt2,VF19B_eng_utt2,energy_cv,0.15464639182643802
VF19B_can_utt2,VF19D_can_utt1,energy_cv,0.3211641899585813
VF19B_can_utt2,VF19D_can_utt2,energy_cv,0.053890834053022196
VF19B_can_utt2,VF19D_eng_utt1,energy_cv,0.07382175699411342
VF19B_can_utt2,VF19D_eng_utt2,energy_cv,0.14754047663719794
VF19B_can_utt2,VF21A_can_utt1,energy_cv,0.41890211839268093
VF19B_can_utt2,VF21A_can_utt2,energy_cv,0.3399871604835432
VF19B_can_utt2,VF21A_eng_utt1,energy_cv,0.12851490011275513
VF19B_can_utt2,VF21A_eng_utt2,energy_cv,0.2715318802207065
VF19B_can_utt2,VF21B_can_utt1,energy_cv,0.5060221820968812
VF19B_can_utt2,VF21B_can_utt2,energy_cv,0.35887972690856
VF19B_can_utt2,VF21B_eng_utt1,energy_cv,0.1205215390576444
VF19B_can_utt2,VF21B_eng_utt2,energy_cv,0.33321691463897174
VF19B_can_utt2,VF21C_can_utt1,energy_cv,0.2372691250803054
VF19B_can_utt2,VF21C_can_utt2,energy_cv,0.17275236988172904
VF19B_can_utt2,VF21C_eng_utt1,energy_cv,0.07495243631237558
